saved_id,sentiment,situation,message,canal,ciutada,clas1,clas2,clas3,lng,lat,barri,data_inici
BC00286164,"7,45","3,8",Civisme - Comunica que al [ADDRESS] hi ha dos fanals que no funcionen des d'abans del temporal. Sol·licita que ho passin a revisar ja que aquest tram queda molt fosc a la nit.,Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Enllumenat,,2.45391009,41.54004537,Eixample,2020-01-01 00:00:00
BC00286165,"5,5","3,8","Hi ha dos fanals que no funcionen, també ens comenten que en direcció al Parc Forestal hi ha uns quants fanals que estan encesos durant tot el dia.",Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Enllumenat,,2.42663216,41.56307639,Vista Alegre,2020-01-01 00:00:00
BC00286184,"3,75","2,5","A la cantonada amb el Camí Ral, hi ha un semàfor que no funciona. Ens comente que és una zona amb molt de tràfic i és urgent.",Telèfon del civisme,Ciutadà,Mobilitat,Ordenació viària,Semàfors / Pilones mòbils,2.43831651,41.53266759,Pla d´en Boet,2020-01-01 00:00:00
BC00286204,"3,8","3,75","Fotodenuncia - Veamos estas bicicletas abandonades, no os podeu imaginar lo mal que estan posades, justament en el gir del cotxe o camió, porten més de 1 any així en aquell amasijo de ferros mal posats, a veure quan ve el camió de la basura i se les emporten d'una vegada, on estan no serveixen per a res només per donar per saco quan gires amb el cotxe. És el principi de l'ADDRESS amb esquina Molí de Vent. | (Adjunta fotos)",Fotodenuncia,Ciutadà,Policia local,Vehicle abandonat a la via pública,,2.42791071,41.54297681,Cerdanyola,2020-01-01 00:00:00
BC00286205,"3,75","3,8","Està tota la vorera plena de fullaraca, no es pot caminar.",Telèfon 010,Ciutadà,Manteniment de la Ciutat,"Neteja viària / Recollida animals morts (gossos, gats, coloms, rates,etc.)",,2.44904423,41.54629396,Rocafonda,2020-01-01 00:00:00
BC00286206,"3,5","3,8","Fotodenuncia - Puente del parking davant del [ADDRESS], la gent és molt incívica, per no parlar de tota la muntanya que està plena de porqueria, com que no està a la ciutat no vindran a netejar-ho no?? &#128533; ; | (Adjunta fotos)",Fotodenuncia,Ciutadà,Manteniment de la Ciutat,"Neteja viària / Recollida animals morts (gossos, gats, coloms, rates,etc.)",,2.44192119,41.55464343,Vista Alegre,2020-01-01 00:00:00
BC00286207,4,"3,8","Fotodenuncia - Senyal tombada a terra a l'alçada de Ronda Prim i Carrer Goya. No crec que segui culpa del temporal, mes aviat d'un brètol. Darrerament a Mataró hi ha molts casos de senyals tombades. Sembla que algú es dedica a fer-ho expressament. | (Adjunta foto)",Fotodenuncia,Ciutadà,Mobilitat,Ordenació viària,Senyalització viària,2.43611512,41.53876026,Eixample,2020-01-01 00:00:00
BC00286208,5,"3,8","Cipres desprès d'una finca intercedeix al Cami de Cal Pile a uns 70mt. de la Rda. Cervantes, causat per l'acció de la tempesta anomenada Glòria, dies 22 i 23. També s'hauria de comprovar les tanques de les finques per banda i banda de camí, ja que s'interfereix els filferros a l'altura de la caps",Web municipal,Ciutadà,Manteniment de la Ciutat,,,2.46051853,41.54457981,El Palau-Escorxador,2020-01-01 00:00:00
BC00286209,"5,45",5,A la cantonada de [ADDRESS] amb [ADDRESS] acaba de caure una senyal viària.,Web municipal,Ciutadà,Mobilitat,Ordenació viària,Senyalització viària,2.43849091,41.55024820,Cirera,2020-01-01 00:00:00
BC00286210,5,5,Senyal de trànsit al terra.,Web municipal,Ciutadà,Mobilitat,Ordenació viària,Senyalització viària,2.43680534,41.53725216,Eixample,2020-01-01 00:00:00
BC00286224,"4,5","3,75","Fotodenuncia - Por favor, esto está en [ADDRESS], esta mañana mi madre ha tropezado y se ha caído. Gracias a Dios sólo ha sido el golpe, teniendo en cuenta que es una señora mayor que se podía haber hecho mucho daño. A ver si pasan a arreglarlo, gracias. | (Adjunta foto)",Fotodenuncia,Ciutadà,Manteniment de la Ciutat,Voreres,,2.43133154,41.54666810,Cirera,2020-01-01 00:00:00
BC00286244,"7,45","5,05",solcito repintar plaza de minusvalidos en calle pascual madoz 28,Web municipal,Ciutadà,Mobilitat,Ordenació viària,Guals / Estacionaments reservats per a persones amb discapacitat,2.44978414,41.54042647,Centre,2020-01-01 00:00:00
BC00286265,"5,45","3,8","En la recollida setmanal que toca a aquesta zona, es varen deixar de recollir uns mobles del [ADDRESS], ( no confondre amb [ADDRESS] ).",Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Voluminosos (recollida via pública),Avís incidència/Queixa,2.44432741,41.54658874,Eixample,2020-01-01 00:00:00
BC00286266,4,"3,8","Civisme - Han deixat matalassos i un televisor al costat dels contenidors que hi ha al [ADDRESS], al davant del pàrquing del camp de futbol.",Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Voluminosos (recollida via pública),Avís incidència/Queixa,2.42939882,41.54151923,Cerdanyola,2020-01-01 00:00:00
BC00286284,"4,5","3,8",Han deixat una nevera i un vidre a la via pública.,Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Voluminosos (recollida via pública),Avís incidència/Queixa,2.44742659,41.53640448,Eixample,2020-01-01 00:00:00
BC00286285,"5,5","3,8","Tinc un gual al carrer [ADDRESS] i el problema és que sempre aparquen els cotxes a sobre de la línia groga, ja que veuen lliure la porta i no respecten el marge que dóna el gual amb la línia groga per poder fer la maniobra i em fan molt difícil la sortida i l'única manera de sortir és direcció contrària del sentit de marxa del carrer. La meva proposta és ubicar al número 23 un aparcament per motos o deixar-me posar una pilona. Després en el parcament 27-5 li sobra amplada, ja que no necessita el marge que li donen, si s'ajustes hi hauria més espai pels cotxes que aparquen en aquell lloc.",Web municipal,Ciutadà,Mobilitat,,,2.44975465,41.54413547,Eixample,2020-01-01 00:00:00
BC00286286,"5,5","3,8","Tinc un gual al carrer [ADDRESS] i el problema és que sempre aparquen els cotxes a sobre de la línia groga, ja que veuen lliure la porta i no respecten el marge que dóna el gual amb la línia groga per poder fer la maniobra i em fan molt difícil la sortida i l'única manera de sortir és direcció contrària del sentit de marxa del carrer. La meva proposta és ubicar al número 23 un aparcament per motos o deixar-me posar una pilona. Després en el parcament 27-5 li sobra amplada, ja que no necessita el marge que li donen, si s'ajustes hi hauria més espai pels cotxes que aparquen en aquell lloc.",Web municipal,Ciutadà,Mobilitat,,,2.44975465,41.54413547,Eixample,2020-01-01 00:00:00
BC00286287,"5,5","3,8","Fotodenuncia - Comunica que encara no han retirat els WC d'aquesta adreça, [ADDRESS]. | (Adjunta foto)",Fotodenuncia,Ciutadà,Manteniment de la Ciutat,Voluminosos (recollida via pública),Avís incidència/Queixa,2.45263025,41.54847237,El Palau-Escorxador,2020-01-01 00:00:00
BC00286304,"5,5","3,8",010 - Comunica que al C. [ADDRESS] no funciona l'enllumenat públic. (Passem avís a Boquet),Telèfon 010,Ciutadà,Manteniment de la Ciutat,Enllumenat,,2.44992602,41.54122309,Centre,2020-01-01 00:00:00
BC00286325,"4,5","2,55","Soy Arquitecto colegiado. El día 19.11.19 realicé la revisión del citado inmueble con el fin de realizar la correspondiente inspección técnica ITE. Durante dicha inspección pude observar el mal estado de algunos elementos del enfoscado de fachada, lo cual comuniqué, inmediatamente, tanto a los propietarios como a su administrador. Para evitar possibles riscos, sol·licití la colocació de malles de protecció. A data d'avui, 28.01.20, dites proteccions no han estat col·locades. En compliment de les meves obligacions, segons el DECRET 67/2015 de 5 de maig, de la Generalitat de Catalunya, poso en coneixement del Ajuntament de Mataró aquesta situació.",Web municipal,Ciutadà,Llicències,Llicències d'obres,"Molèsties ocasionades per les obres (sorolls,esquerdes,obstacles a la via pública, etc.), antenes",2.42668333,41.54791191,La Llàntia,2020-01-01 00:00:00
BC00286344,"3,75","2,55","Tel. Civisme: | Va trucar ahir a la tarda comunicant que algú havia deixat una nevera i un vidre davant la seva botiga ([PLATE]). Demana que treguin aquestes andròmines el més aviat possible, la vorera no és massa ample i està davant de la seva porta.",Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Voluminosos (recollida via pública),Avís incidència/Queixa,2.44742659,41.53640448,Eixample,2020-01-01 00:00:00
BC00286345,"9,25",5,"Els pregaria que puguessin posar alguna a la cantonada de la [ADDRESS], amb els carrers [ADDRESS] i [ADDRESS]. Ja heu posat a les altres cantonades i faltaria aqui. Gràcies.",Web municipal,Ciutadà,Manteniment de la Ciutat,Papereres,Suggeriment/Agraïment,2.44967201,41.54274373,Eixample,2020-01-01 00:00:00
BC00286346,6,4,"Es queixen de que les tres zones de càrrega i descàrrega que hi havia a la cantonada dels carrer [ADDRESS] amb [ADDRESS], han estat convertides en zona DUM, dificultant l'aparcament dels pares que van a deixar els alumnes de l'escola [NAME]. Demanen que al menys una de les zones es mantingui de càrrega i descàrrega com abans.",Telèfon del civisme,Ciutadà,Mobilitat,Ordenació viària,Zona càrrega i descàrrega,2.44911431,41.53923445,Centre,2020-01-01 00:00:00
BC00286347,7,"6,25",Tel Civisme: | Comenta que hi ha un senyal de prohibit jugar a pilota que està al terra | Demana que passin a reparar el més aviat possible,Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,"Parcs, jardins i zones verdes (senyalització i altres)",,2.45377957,41.54656093,El Palau-Escorxador,2020-01-01 00:00:00
BC00286348,"7,45",5,"Al c. [ADDRESS] al fanal es fos, prega que s'arregli.",Telèfon 010,Ciutadà,Manteniment de la Ciutat,Enllumenat,,2.43655739,41.53302369,Pla d´en Boet,2020-01-01 00:00:00
BC00286364,"9,25","5,5","Darrerament la zona de contenidors Camí Ral/Confraria St Elm (espai entre la vorera i els contenidors) està molt neta. Voldríem agrair aquest fet q no sabem si és ampliació d servei o una especial dedicació de la persona q hi treballa. En qualsevol cas apreciem molt aquest fet. Si és ampliació servei, agrairem q continuïn fent-ho i si és dedicació del personal, transmetils els nostres agraïments.",Web municipal,Ciutadà,Manteniment de la Ciutat,Contenidors/ Recollida escombraries,Suggeriment/Agraïment,2.45144794,41.54003727,Eixample,2020-01-01 00:00:00
BC00286384,4,"4,5",Han deixat un rentavaixelles al la via pública.,Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Voluminosos (recollida via pública),Avís incidència/Queixa,2.43490412,41.53734845,Eixample,2020-01-01 00:00:00
BC00286385,"5,5","3,8","Al c. [ADDRESS] a la vorera hi ha un panot solt, la gent s'entrebanca, prega que s'arregli.",Telèfon 010,Ciutadà,Manteniment de la Ciutat,Voreres,,2.43655739,41.53302369,Pla d´en Boet,2020-01-01 00:00:00
BC00286404,"7,45",5,Just abans d'arribar al Centre Cívic de Cirera s'hauria de posar a la barana per poder fer aquesta pujada les persones grans que són moltes les que hi vivim.,Oficina d'Atenció Ciutadana,Ciutadà,Manteniment de la Ciutat,Baranes / Escales,,2.43435036,41.54712802,Cirera,2020-01-01 00:00:00
BC00286405,"4,5","3,75",Fotodenuncia - [ADDRESS]!! Forats dignes de rebentar pneumàtic!! Per quan una bona asfaltada als carrers de Mataró? | (Adjunta fotos),Fotodenuncia,Ciutadà,Manteniment de la Ciutat,Calçada,Calçada,2.44213990,41.53794608,Eixample,2020-01-01 00:00:00
BC00286406,"7,45","3,8","Han trucat de l'[ADDRESS] al contenidor de vidre és ple, prega que es buidi.",Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,Contenidors/ Recollida escombraries,Contenidors / Recollida escombraries,2.44625826,41.54746234,Rocafonda,2020-01-01 00:00:00
BC00286424,"4,5","3,75",FAROLA SENSE ILUMINACIÓ DEVANT PAS VIANANTS,Web municipal,Ciutadà,Manteniment de la Ciutat,Enllumenat,,2.45090515,41.54950127,Rocafonda,2020-01-01 00:00:00
BC00286444,"7,45","3,8","Bon dia!! | Fa dos mesos m'he traslladat a viure al n. 29 baix-1 del Carrer Velázquez. Tinc davant la fàbrica abandonada que dona al carrer Goya. En aquesta fàbrica hi ha un avet immens que està ple nius d'erugues, i després de les tempestes de la setmana passada, cada dia me'n trobo moltes en el meu pati. | Tinc entès que aquests animals són molt irritants i, a més, tenim un gos que ve de tant en tant i patim perquè no se n'empassi cap. Ens fa por també que de cara a la primavera, no en surtin moltes més, ja que, com us comento, l'arbre té desenes i desenes de nius. | No sé si es pot trobar algun tipus de solució, en tot cas quedo a l'espera de la vostra resposta. | Gràcies per endavant, atentament, | [NAME]",Web municipal,Ciutadà,Manteniment de la Ciutat,"Arbres via pública (poda/fumigació, etc.)",Arbres a la via pública,2.43636723,41.53908310,Eixample,2020-01-01 00:00:00
BC00286445,"5,5","5,05",La placa del gual de l'entrada per [ADDRESS] ha desaparegut. Com tornar a tenir-la?,Web municipal,Ciutadà,Mobilitat,Ordenació viària,Guals / Estacionaments reservats per a persones amb discapacitat,2.42935702,41.53052052,Pla d´en Boet,2020-01-01 00:00:00
BC00286446,"4,5","3,8",Fotodenuncia - Fa tres anys que aquest tram de la calçada del [ADDRESS] va a pitjor. Aquest es l'estat actual: (Adjunta fotos),Fotodenuncia,Ciutadà,Manteniment de la Ciutat,Calçada,Calçada,2.44572153,41.53440526,Eixample,2020-01-01 00:00:00
BC00286447,"7,45","5,05",@matarocat | a la parada de Molins no hi ha cap paperera. I sempre som molta gent. I sempre tenim papers per a tirar. Podriau posar-ne una? Igual a | [NAME] i | [NAME] els hi sona de més avall!? #papereragraupera,Xarxes Socials,Ciutadà,Manteniment de la Ciutat,Papereres,Suggeriment/Agraïment,2.44237890,41.54693614,Els Molins,2020-01-01 00:00:00
BC00286448,"7,45","3,75",Ubicació: [ADDRESS] ( cantó mar) | El veí que té la plaça reservada per minúsvalia vol fer arribar que la senyalització del seu gual està torta ( per les ventades) però com està al costat de les escales els infants es repengen i pot acabar caient i fer-se algú mal (ja que es belluga). També comenta que la placa de la matriculació d'ambues està aixecada. Per si es pot mirar de reafirmar-les. Gràcies.,Web municipal,Ciutadà,Mobilitat,Ordenació viària,Guals/ Estacionaments reservats minusvàlids,2.43493616,41.53459808,Pla d´en Boet,2020-01-01 00:00:00
BC00286449,"3,75","2,55",010: Ubicació - [ADDRESS]. | -Ens refereix que en l'asfalt hi ha forats molt profunds i que qualsevol vehicle de rodes podria tenir algun accident.,Telèfon 010,Ciutadà,Manteniment de la Ciutat,Calçada,Avís enfonsament,2.42746807,41.55893363,Vista Alegre,2020-01-01 00:00:00
BC00286450,"3,75","3,8","Fotodenuncia - Buenos días!! Vecinos nuevos, basura nueva. Dos semanas dejando basura que podría llevarse a la Deixalleria o llamando a Civismo. [ADDRESS] con [ADDRESS]. La Font del Pericó igual. Llena de basura. | (Adjunta foto)",Fotodenuncia,Ciutadà,Manteniment de la Ciutat,"Neteja viària / Recollida animals morts (gossos, gats, coloms, rates,etc.)",,2.44330833,41.56860968,Vista Alegre,2020-01-01 00:00:00
BC00286451,"3,75","2,55",010:[ADDRESS]. | -Refereix que hi ha una obra parada amb les seves tanques corresponents des de fa tres mesos per motius de reforma en calçada (aixecament). | -Als veïns els interromp el pas i vol solució i que es finalitzi de l'actuació.,Telèfon 010,Ciutadà,Manteniment de la Ciutat,Calçada,Avís enfonsament,2.43756318,41.57522154,Vista Alegre,2020-01-01 00:00:00
BC00286452,"4,5","3,75",Civisme:Ubicació entrada d'urgències d'Hospital-[ADDRESS] cantonada [ADDRESS]. | -Hi ha molta quantitat de branques trencades per tota la zona i els vianants tenen dificultat de caminar.,Telèfon del civisme,Ciutadà,Manteniment de la Ciutat,"Neteja viària / Recollida animals morts (gossos, gats, coloms, rates,etc.)",,2.42907713,41.55584722,Cirera,2020-01-01 00:00:00
BC00286453,"7,45",5,"Fotodenuncia - Sol·licita que posin contenidors de brossa selectiva, de vidre i paper, al costat dels dos de rebuig que hi ha al C. [ADDRESS] - Camí de [ADDRESS]. | (No adjunta imatge)",Fotodenuncia,Ciutadà,Manteniment de la Ciutat,Contenidors/ Recollida escombraries,Suggeriment/Agraïment,2.44330833,41.56860968,Vista Alegre,2020-01-01 00:00:00
BC00286454,"7,45","3,75","Fotodenuncia - Bon dia! Portem una temporada pel centre que patim robatoris i alguns carrers estan bastant foscos, aquest de la foto es el carrer [ADDRESS] aquest matí a les 6:30 Mireu si es pot arreglar si us plau, gràcies | (Adjunta foto)",Fotodenuncia,Ciutadà,Manteniment de la Ciutat,Enllumenat,,2.44002234,41.54085987,Eixample,2020-01-01 00:00:00
BC00286464,"3,25","3,8","Fotodenuncia - Una vergüenza, seguimos con la gente incívica!! [ADDRESS], un asco!! | (Adjunta foto)",Fotodenuncia,Ciutadà,Manteniment de la Ciutat,Voluminosos (recollida via pública),Avís incidència/Queixa,2.44844448,41.54971975,Rocafonda,2020-01-01 00:00:00
BC00286465,"3,5",4,Fotodenuncia - Aquí el pan nuestro de cada día... En este caso la mierda de otros cada día. Pasaron el sábado los de la recogida y ayer ya estaba otra vez. Esto está en el pasaje que va al [ADDRESS]... Entre la [ADDRESS] y [ADDRESS] y [ADDRESS]. (Adjunta foto),Fotodenuncia,Ciutadà,Manteniment de la Ciutat,Voluminosos (recollida via pública),Avís incidència/Queixa,2.45242560,41.54662634,El Palau-Escorxador,2020-01-01 00:00:00
